"","word","spam_word_count"
"15582","usd.brand",2
"15583","usd17.6m",2
"15584","useable",4
"15585","usefull",1
"15586","user",65
"15587","user's",1
"15588","user0201",10
"15589","userid",11
"15590","username",3
"15591","users",198
"15592","usership",1
"15593","usg",1
"15594","usiness",1
"15595","usinet.steklet",4
"15596","usinet.zvlavii",4
"15597","usly",1
"15598","usoral",5
"15599","usos",1
"15600","ust",1
"15601","usted",2
"15602","usual",7
"15603","utah",14
"15604","utb",1
"15605","utbxcuhepuffbnkwq",1
"15606","utc",1
"15607","uter",8
"15608","utf",10
"15609","util",1
"15610","utilities",91
"15611","utility",12
"15612","utilizar",8
"15613","utilize",9
"15614","utilized",43
"15615","utilizes",1
"15616","utilizin",1
"15617","utilizing",16
"15618","utmost",23
"15619","utors",1
"15620","utterly",12
"15621","uture",2
"15622","uunet",1
"15623","uuttjltvdihqpiwixwslnsniduhibjovjgsx",1
"15624","uygulanan",1
"15625","uymail.com",2
"15626","uyumlu",4
"15627","uzay",2
"15628","uzbekistan",2
"15629","uzfh",1
"15630","uzha",2
"15631","v5.50.4910.0300",1
"15632","vacances",1
"15633","vacation",47
"15634","vacations",7
"15635","vacuum",3
"15636","vader",4
"15637","vag",1
"15638","vague",1
"15639","vajroli",1
"15640","val",2
"15641","valentine",1
"15642","valeriana",4
"15643","valid",55
"15644","validated",2
"15645","validation",2
"15646","validez",1
"15647","validity",2
"15648","valign",11
"15649","valium",6
"15650","vallarta",2
"15651","valley",16
"15652","valor",2
"15653","valtrex",13
"15654","valuable",161
"15655","valuables",4
"15656","valuation",3
"15657","valued",11
"15658","values",8
"15659","van",6
"15660","vancouver",1
"15661","vandenberg",1
"15662","vanderlugt",2
"15663","vanessa",4
"15664","vaniqa",1
"15665","vanity",2
"15666","vanuatu",2
"15667","variable",4
"15668","variance",1
"15669","variant",1
"15670","variations",2
"15671","varied",3
"15672","varies",2
"15673","varieties",1
"15674","variety",47
"15675","varpro",14
"15676","vartrack.cgi",6
"15677","vary",18
"15678","vascular",3
"15679","vasos",6
"15680","vast",37
"15681","vat",13
"15682","vatican",2
"15683","vault",9
"15684","vaults",8
"15685","vaunted",2
"15686","vax",2
"15687","vccomputers",10
"15688","vcd",8
"15689","vcdklokgpirwsemjm",2
"15690","vcr",2
"15691","vdmv",1
"15692","vechicle",2
"15693","ved",14
"15694","vegas",15
"15695","vehi",1
"15696","vehicle",13
"15697","vehicles",23
"15698","vehicular",2
"15699","vehiculos",6
"15700","veins",2
"15701","veiw",2
"15702","vel",2
"15703","velocity",8
"15704","vement",1
"15705","ven",6
"15706","venant",1
"15707","vendredi",1
"15708","veneto",1
"15709","venez",1
"15710","venezuela",8
"15711","venezuelaonline",2
"15712","venir",1
"15713","ventajas",1
"15714","ventas",2
"15715","venture",75
"15716","ventured",2
"15717","venturereporter",6
"15718","ventures",8
"15719","venue",1
"15720","ver",22
"15721","vera",2
"15722","verbena",3
"15723","verdadeiras",1
"15724","verdana",10
"15725","verde",5
"15726","verif",1
"15727","verifiable",6
"15728","verification",26
"15729","verifictaion",2
"15730","verified",25
"15731","verifier",5
"15732","verifies",1
"15733","verify",27
"15734","verifying",2
"15735","vermont",11
"15736","veronica",2
"15737","vers",5
"15738","verse",2
"15739","version",64
"15740","versions",8
"15741","vertex",1
"15742","vertical",2
"15743","vervain",2
"15744","ves",1
"15745","vesting",4
"15746","veterans",6
"15747","vetting",3
"15748","veut",1
"15749","vga",3
"15750","vgp",2
"15751","vhs",10
"15752","viable",7
"15753","viagra",53
"15754","viapro",2
"15755","vias",6
"15756","viatical",2
"15757","vic",7
"15758","vicarious",2
"15759","vicky.mothost.com",6
"15760","victim",7
"15761","victimization",3
"15762","victims",3
"15763","victor",4
"15764","victoria",4
"15765","vidal",1
"15766","video",60
"15767","videos",33
"15768","vie",4
"15769","vielhem",1
"15770","vietnam",4
"15771","view",86
"15772","viewable",1
"15773","viewed",10
"15774","viewer",2
"15775","viewing",12
"15776","viewmaster",1
"15777","views",3
"15778","vig",1
"15779","vigoral",13
"15780","vigorette",1
"15781","vigorgel",1
"15782","vii",3
"15783","viken",2
"15784","villa",8
"15785","village",4
"15786","villahermosa",5
"15787","villeroy",1
"15788","vincent",2
"15789","vine",3
"15790","vineyards",2
"15791","vinfo",1
"15792","ving",7
"15793","vings",1
"15794","violate",2
"15795","violation",1
"15796","violence",2
"15797","vioxx",4
"15798","vip",10
"15799","vir",14
"15800","viral",3
"15801","virgin",13
"15802","virginia",34
"15803","viri",2
"15804","viripotency",2
"15805","viripotent",42
"15806","virosa",6
"15807","virpotent",2
"15808","virtual",5
"15809","virtually",33
"15810","virtualpc",1
"15811","virtue",14
"15812","virtues",11
"15813","virture",4
"15814","virus",34
"15815","viruses",57
"15816","visa",34
"15817","visas",2
"15818","visi",1
"15819","vision",19
"15820","visionary",2
"15821","visit",323
"15822","visite",2
"15823","visited",17
"15824","visiting",9
"15825","visitng",1
"15826","visitors",17
"15827","visits",11
"15828","visor",4
"15829","vista",4
"15830","visual",5
"15831","visualbasic",1
"15832","visually",1
"15833","vitafactory",1
"15834","vital",6
"15835","vitality",4
"15836","vitamin",5
"15837","vivaciously",6
"15838","vivid",4
"15839","vjestika",65
"15840","vjestika's",4
"15841","vkmoitjkwtwgpxprfmsmqeywcuar",1
"15842","vlink",1
"15843","vms",2
"15844","vnia",1
"15845","voice",37
"15846","void",16
"15847","voila",4
"15848","voire",1
"15849","volatile",1
"15850","volatility",6
"15851","volleyball",1
"15852","volume",27
"15853","volumes",3
"15854","voluntary",2
"15855","vonkarman",4
"15856","vonolmosatkirekpups",2
"15857","vor",2
"15858","vos",7
"15859","vot",2
"15860","voted",2
"15861","voter",1
"15862","voterai",1
"15863","votes",3
"15864","votre",11
"15865","voucher",2
"15866","vouchers",1
"15867","vous",16
"15868","voycomp",1
"15869","vpia",2
"15870","vpmg",1
"15871","vroepvkbimstotvtob",1
"15872","vstersund",1
"15873","vtlq",1
"15874","vulgaire",1
"15875","vvnx",2
"15876","vwtv",1
"15877","w.cgi",3
"15878","wad",1
"15879","wage",4
"15880","wagering",6
"15881","waging",1
"15882","waikola",2
"15883","wait",92
"15884","waited",3
"15885","waiter",4
"15886","waiting",93
"15887","waive",1
"15888","waived",3
"15889","waiver",2
"15890","waking",3
"15891","wal",6
"15892","walaa",11
"15893","walcot",1
"15894","waldrop",1
"15895","waldvogel",3
"15896","wales",2
"15897","walk",29
"15898","walked",6
"15899","walking",1
"15900","walks",22
"15901","wall",34
"15902","walla",4
"15903","wallaa",2
"15904","wallace",2
"15905","wallet",6
"15906","wallets",6
"15907","wallis",2
"15908","walmart",3
"15909","walsh",1
"15910","walter",2
"15911","waltzes",2
"15912","wan",1
"15913","wanadoo",4
"15914","wander",1
"15915","wangjingjing",1
"15916","wangxd",10
"15917","wanna",6
"15918","wannabes",2
"15919","war",20
"15920","warehouse",15
"15921","warehouses",4
"15922","warm",2
"15923","warmest",1
"15924","warner",4
"15925","warning",8
"15926","warra",2
"15927","warrant",1
"15928","warranties",7
"15929","warranty",39
"15930","warren",2
"15931","warreng",1
"15932","warri",1
"15933","wars",22
"15934","warsaw",4
"15935","wash",2
"15936","washgh",10
"15937","washington",49
"15938","waste",35
"15939","wasted",4
"15940","wasting",7
"15941","watch",70
"15942","watch.asp",10
"15943","watchdog",13
"15944","watchdogs",2
"15945","watched",1
"15946","watches",4
"15947","watching",16
"15948","watchword",2
"15949","water",25
"15950","waters",2
"15951","watson",2
"15952","watsons",1
"15953","wave",11
"15954","waves",2
"15955","wax",1
"15956","wayne",12
"15957","wbl",4
"15958","wcast",6
"15959","wdbmwyjno1",1
"15960","weak",4
"15961","weaker",1
"15962","weakness",6
"15963","wealth",44
"15964","wealthnow",12
"15965","wealthsolo",1
"15966","wealthy",36
"15967","weapon",21
"15968","wear",13
"15969","web",640
"15970","web_articles",1
"15971","web's",16
"15972","webcam",17
"15973","webcrawler",4
"15974","webcredit",1
"15975","webcredit_files",7
"15976","webdo",4
"15977","webdunia",2
"15978","webhosting",1
"15979","webindex",4
"15980","weblogic",4
"15981","weblogs",2
"15982","webmail",2
"15983","webmail.netscape.com",12
"15984","webmake",14
"15985","webmaster",15
"15986","webmasters",4
"15987","webmillion",2
"15988","webmillion.com",4
"15989","webpromoter",1
"15990","webserver",9
"15991","websie:http",1
"15992","website",259
"15993","website:http",1
"15994","websites",67
"15995","webspace",2
"15996","websphere",4
"15997","webwatch",4
"15998","webwombat",2
"15999","webxperts",4
"16000","webzone",2
"16001","wed",2
"16002","wedding",1
"16003","wednesday",7
"16004","weed",6
"16005","week",228
"16006","week.other",1
"16007","weekdays",1
"16008","weekend",11
"16009","weekly",42
"16010","weeks",214
"16011","wei",7
"16012","weight",192
"16013","weights",3
"16014","weil",2
"16015","welcomed",2
"16016","welcomes",2
"16017","welded",6
"16018","welding",6
"16019","welfare",12
"16020","wellcome",2
"16021","wellness",3
"16022","wema",2
"16023","wendy7172",10
"16024","wer",2
"16025","werken",6
"16026","wes",1
"16027","west",57
"16028","western",6
"16029","westport",11
"16030","wet",16
"16031","whatsnew",8
"16032","whatsoever",15
"16033","whatuseek",4
"16034","wheel",4
"16035","wheelchair",6
"16036","wheels",2
"16037","whi",1
"16038","whichever",4
"16039","whim",1
"16040","whirligig",4
"16041","whirligigs",8
"16042","white",62
"16043","whitelist",1
"16044","whiten",1
"16045","whiteni",1
"16046","whitening",2
"16047","whites",2
"16048","whitestone",1
"16049","whitley",1
"16050","whitmore",2
"16051","whitney",1
"16052","whjoinfree",2
"16053","whois",2
"16054","wholesale",57
"16055","wholesalebargainbox",2
"16056","wholesalers",4
"16057","wholly",1
"16058","whopping",6
"16059","whosoever",1
"16060","wicked",3
"16061","wide",52
"16062","widely",5
"16063","wider",1
"16064","widest",3
"16065","widow",9
"16066","width",100
"16067","wie",4
"16068","wife",45
"16069","wifeand",2
"16070","wiildaccess.com",13
"16071","wiith",1
"16072","wil",1
"16073","wilberforce",1
"16074","wild",22
"16075","wilde",2
"16076","wildest",1
"16077","wiley",4
"16078","willbe",2
"16079","willcome",2
"16080","willever",2
"16081","william",9
"16082","williams",34
"16083","williamsburg",1
"16084","williamsfalana",6
"16085","willin",2
"16086","willingness",10
"16087","willitts",12
"16088","wills",5
"16089","wilson",3
"16090","wilsonkamela3000",1
"16091","wilth",4
"16092","win",49
"16093","win2k",1
"16094","win9x",1
"16095","winchester",1
"16096","wind",6
"16097","windfalls",5
"16098","windo",1
"16099","window",15
"16100","windows",156
"16101","windoze",5
"16102","windsor",8
"16103","wine",23
"16104","wines",4
"16105","winfax",13
"16106","winfrey",1
"16107","wing",73
"16108","wink",2
"16109","winner",10
"16110","winners",21
"16111","winnetka",1
"16112","winning",29
"16113","winnings",1
"16114","winnt",1
"16115","wins",1
"16116","winston",2
"16117","winter",1
"16118","wipe",11
"16119","wir",2
"16120","wired",2
"16121","wireless",16
"16122","wires",1
"16123","wiretaps",5
"16124","wiring",6
"16125","wirklich",2
"16126","wis",8
"16127","wisconsin",13
"16128","wisdom",2
"16129","wisely",8
"16130","wisethe",2
"16131","wishes",4
"16132","wishing",1
"16133","wit",14
"16134","with.and",3
"16135","withdrawal",2
"16136","withdrawals",8
"16137","withdrawn",2
"16138","withheld",1
"16139","withou",10
"16140","withy",1
"16141","witty.com",2
"16142","wives",11
"16143","wiz",3
"16144","wizard",5
"16145","wjjzzs.com",2
"16146","wjwsonnkigarhp",2
"16147","wkuu",2
"16148","wldinfo",1
"16149","wlv",4
"16150","wmln",1
"16151","wmstage1",3
"16152","wmstage1iv6eybqf000016b6",1
"16153","wmv",1
"16154","wnhhi",2
"16155","wol",1
"16156","wolf",13
"16157","woman",14
"16158","wombat",2
"16159","women",70
"16160","women's",1
"16161","won",45
"16162","wondered",14
"16163","wonderful",35
"16164","wonderfully",2
"16165","wondering",5
"16166","wonderpaint",5
"16167","wong",2
"16168","wont",1
"16169","wood",3
"16170","woodland",4
"16171","woods",4
"16172","woodwork",2
"16173","woodworking",4
"16174","wor",2
"16175","word",73
"16176","words",35
"16177","wordtech",1
"16178","workable",1
"16179","workbook",1
"16180","workers",7
"16181","workflow",1
"16182","workings",2
"16183","workmanship",2
"16184","worksheet",2
"16185","worksheets",10
"16186","worksite",18
"16187","world",256
"16188","world's",8
"16189","worldcast",5
"16190","worldcom",1
"16191","worldrxco.com",2
"16192","worlds",25
"16193","worldwide",59
"16194","worldwidewebproductions",1
"16195","worldwidewebpros",1
"16196","worm",1
"16197","worried",10
"16198","worries",3
"16199","worry",46
"16200","worse",2
"16201","worst",16
"16202","wort",3
"16203","worth",70
"16204","worthwhile",17
"16205","worthy",7
"16206","woul",1
"16207","wouldn",15
"16208","wow",1
"16209","wowie",50
"16210","woyaa",4
"16211","wpe",1
"16212","wpeiycjkquuferakoenjaxo",1
"16213","wqn",1
"16214","wrap",3
"16215","wrapped",1
"16216","wrapping",15
"16217","wraps",1
"16218","wri",2
"16219","wrin",1
"16220","wrinkle",36
"16221","wrinkles",10
"16222","write",128
"16223","writer",2
"16224","writes",3
"16225","writing",79
"16226","writingyou",2
"16227","written",8
"16228","wrong",34
"16229","wrote",6
"16230","wsers",1
"16231","wsfoc",2
"16232","wsiwyg",1
"16233","wsop",1
"16234","wszt",1
"16235","wtfs",1
"16236","wth",10
"16237","wts",12
"16238","wud",2
"16239","wujin",2
"16240","wut",4
"16241","wws2",3
"16242","www",723
"16243","www.abc",1
"16244","www.adclick.ws",100
"16245","www.adult",1
"16246","www.affordable",20
"16247","www.antee.com",1
"16248","www.asiamagic.com",1
"16249","www.astartetours.com",1
"16250","www.atlanticmeds.com",8
"16251","www.basetel.com",28
"16252","www.bestcheapstuff.com",8
"16253","www.bigthangz.com",2
"16254","www.bizh0st0ne.net",10
"16255","www.blessing",4
"16256","www.bozombo.com",18
"16257","www.bulkherbal.com",1
"16258","www.cash",2
"16259","www.cashbynet.net",5
"16260","www.celebritysnude.net",4
"16261","www.centralremovalservice.com",27
"16262","www.china",4
"16263","www.chinaniconline.com",8
"16264","www.chinatop.net",4
"16265","www.domainsforeveryone.com",16
"16266","www.doubleplushosting.com",3
"16267","www.easygoingcompanion.com",2
"16268","www.echinaedu.com",4
"16269","www.echinaedu.vicp.net",2
"16270","www.endlessopportunitieshotline.com",3
"16271","www.eros",1
"16272","www.fabulousmessage.com",1
"16273","www.fastbizonline.com",6
"16274","www.fazekas.hu",1
"16275","www.freehostaccess.com",20
"16276","www.freehostchina.com",11
"16277","www.freeoptmail3",2
"16278","www.freewebs.com",2
"16279","www.freeyankee.com",6
"16280","www.freshleadseveryday89",1
"16281","www.froggyhost.com",2
"16282","www.gamingobserver.com",1
"16283","www.gardenornaments.adv",8
"16284","www.genuineloghome.com",1
"16285","www.geocities.com",1
"16286","www.globalrxco.com",2
"16287","www.good4u.autodreamteam.com",2
"16288","www.haberdar.com",2
"16289","www.hi",1
"16290","www.home",2
"16291","www.hotdvds.org",1
"16292","www.hotresponders.com",14
"16293","www.information",3
"16294","www.internationalfreecall.com",34
"16295","www.interniconline.com",2
"16296","www.ircinconline.com",1
"16297","www.ireland.pd",4
"16298","www.jetmp3",2
"16299","www.joycemeyer.org",1
"16300","www.justaclick",2
"16301","www.kittiesinc.com",1
"16302","www.lifelong",1
"16303","www.link",1
"16304","www.linux.ie",102
"16305","www.linux4oems.info",1
"16306","www.lotsonet.com",40
"16307","www.mail.com",9
"16308","www.mail.lycos.com",1
"16309","www.microfinder.com",1
"16310","www.moderherbals.com",3
"16311","www.modernherbals.com",9
"16312","www.multiplayerpoker.net",16
"16313","www.mysite.com",1
"16314","www.namesforeveryone.com",1
"16315","www.netmarkpro.com",1
"16316","www.netnation.ie",4
"16317","www.new",6
"16318","www.newslist.net",2
"16319","www.newswatchngr.com",1
"16320","www.noseks.com",2
"16321","www.osdn.com",2
"16322","www.outsrc",1
"16323","www.page4life.org",9
"16324","www.palmgear.com",3
"16325","www.paypal",1
"16326","www.paypal.com",4
"16327","www.pheromone",1
"16328","www.piercebrosnanlookalike.com",1
"16329","www.pillsgroup.com",2
"16330","www.powerballinfo.cjb.net",2
"16331","www.qpas.co.uk",2
"16332","www.qves.com",18
"16333","www.resumevalet.com",2
"16334","www.roibot.com",3
"16335","www.saydeal.com",1
"16336","www.servicesma.com",2
"16337","www.site",4
"16338","www.sixnet",1
"16339","www.spambites.com",1
"16340","www.superink.net",1
"16341","www.supremewebhosting",2
"16342","www.telesys.ru",5
"16343","www.templatestyles.com",1
"16344","www.thaiworkathome.com",4
"16345","www.thisdayonline.com",1
"16346","www.top",4
"16347","www.tv",2
"16348","www.unioncameraltd.com",2
"16349","www.universalmeds.com",4
